,city,district,street_name,rooms,size_m2,price_per_m2,price
10728,Warszawa, Wilanów,,4,107.7,14810,1595000.0
10729,Warszawa, Ursus, Posag 7 Panien,2,41.66,10130,422000.0
10730,Warszawa, Mokotów, Puławska,4,109.0,23440,2555000.0
10731,Warszawa, Mokotów, Puławska,3,75.8,23483,1780000.0
10732,Warszawa, Targówek, Zacisze,1,38.3,13029,499000.0
10733,Warszawa, Żoliborz, Sady Żoliborskie,2,46.0,19543,899000.0
10734,Warszawa, Ursynów, Natolin,5,172.2,9408,1620000.0
10735,Dyrekcyjna, Warszawa, mazowieckie,3,66.0,9833,649000.0
10736,Warszawa, Białołęka, Odkryta,1,35.0,11686,409000.0
10737,Warszawa, Praga-Południe, Grochów,2,51.0,10392,530000.0
10738,Warszawa, Śródmieście, Powiśle,3,116.0,30172,3500000.0
10739,Warszawa, Białołęka, Tarchomin,4,83.0,8422,699000.0
10740,Warszawa, Mokotów, ul. Koźmińska,4,72.1,12136,875000.0
10741,Warszawa, Śródmieście, Kubusia Puchatka,2,60.0,21667,1300000.0
10742,Warszawa, Śródmieście, ul. Nowogrodzka,3,89.0,18090,1610000.0
10743,Warszawa, Wawer,,2,46.0,15543,715000.0
10744,Warszawa, Śródmieście, Śródmieście Południowe,4,140.0,39000,5460000.0
10745,Warszawa, Praga-Południe,,2,54.6,14103,770000.0
10746,Warszawa, Mokotów, Sułkowicka,3,111.0,19060,2115650.0
10747,Warszawa, Praga-Południe,,3,59.0,10831,639000.0
10748,Warszawa, Białołęka, Aleksandra Kamińskiego,2,64.0,7969,510000.0
10749,Warszawa, Białołęka, Żerań,2,47.0,11064,520000.0
10750,Warszawa, Wola,,3,49.1,11202,550000.0
10751,Warszawa, Śródmieście, ul. Świętokrzyska,3,42.0,19762,830000.0
10752,Warszawa, Ursus, pl. 1905 Roku,4,95.56,8319,795000.0
10753,Warszawa, Targówek, ul. Geodezyjna,3,118.39,13346,1580000.0
10754,Warszawa, Praga-Południe, Terespolska,3,48.0,14375,690000.0
10755,Warszawa, Bemowo, gen. Sylwestra Kaliskiego,4,88.1,9932,875000.0
10756,Warszawa, Ochota, Szczęśliwice,4,116.0,16207,1880000.0
10757,Warszawa, Centrum,,3,93.9,15974,1500000.0
10758,Warszawa, Wola, ul. Sienna 83,2,52.0,24038,1250000.0
10759,Warszawa, Bielany, Dorycka,2,48.12,9539,459000.0
10760,Warszawa, Ursus, Posag 7 Panien,2,31.0,11742,364000.0
10761,Warszawa, Ursus, Posag 7 Panien,2,43.07,9984,430000.0
10762,Warszawa, mazowieckie,,2,46.85,8858,415000.0
10763,Warszawa, Wola,,5,80.0,22500,1800000.0
10764,Warszawa, Praga-Południe, Aleja Jerzego Waszyngtona,2,46.4,11832,549000.0
10766,Warszawa, Mokotów,,2,50.0,15000,750000.0
10767,Warszawa, Mokotów, Górny Mokotów,2,40.6,13547,550000.0
10768,Warszawa, Żoliborz, Sady Żoliborskie,5,230.0,16739,3850000.0
10769,Warszawa, Ursynów, Stanisława Herbsta,4,135.0,14815,2000000.0
10770,Warszawa, Mokotów, Królikarnia,3,65.8,19757,1300000.0
10771,Warszawa, Bielany, Zbigniewa Romaszewskiego,4,92.5,19351,1790000.0
10772,Warszawa, Śródmieście, Śródmieście Północne,3,93.0,15484,1440000.0
10773,Warszawa, Śródmieście, al. Jana Pawła II,4,146.0,14726,2150000.0
10774,Warszawa, Białołęka, Tarchomin,2,46.9,8742,410000.0
10775,Warszawa, Białołęka, Światowida,3,72.0,11944,860000.0
10776,Warszawa, Ochota, Szczęśliwice,4,95.8,14500,1389100.0
10777,Warszawa, Mokotów,,3,46.6,12876,600000.0
10778,Warszawa, Śródmieście, Powiśle,4,357.1,38365,13700000.0
10779,Warszawa, Ursynów, ul. Edwarda Warchałowskiego,2,48.0,11458,550000.0
10780,Warszawa, Ursus, Herbu Oksza,4,86.0,9884,850000.0
10781,Warszawa, Bemowo, Jelonki,3,61.0,9508,580000.0
10782,Warszawa, Białołęka, Żerań,2,42.45,12956,550000.0
10783,Warszawa, Praga-Południe, Grochów,3,48.0,11438,549000.0
10784,Warszawa, Targówek, Księcia Ziemowita,1,15.0,21333,320000.0
10785,Warszawa, Śródmieście, Powiśle,2,36.0,16111,580000.0
10786,Warszawa, Praga-Południe, Celownicza,2,47.5,15579,740000.0
10787,Warszawa, Ursus, ul. Zagłoby,4,57.8,8824,510000.0
10788,Warszawa, Wola,,3,99.58,14059,1400000.0
10789,Warszawa, Ursynów, Imielin,2,66.0,9318,615000.0
10790,Warszawa, Praga-Południe, Grochów,2,46.6,11996,559000.0
10791,Warszawa, Białołęka, Grodzisk,2,58.28,12500,728500.0
10792,Warszawa, Mokotów, Bartycka,5,146.35,6987,1022547.0
10793,Warszawa, Śródmieście, Marszałkowska,2,41.02,19503,800000.0
10794,Warszawa, Ursynów, Jana Rosoła,4,88.29,18200,1606878.0
10795,Warszawa, Ursynów, Jana Rosoła,3,72.75,18200,1324050.0
10796,Warszawa, Wilanów, Powsinek,3,123.0,12602,1550000.0
10797,Warszawa, Śródmieście,,1,30.0,20000,600000.0
10798,Warszawa, Praga-Północ, ul. Szwedzka,2,75.7,9894,749000.0
10799,Warszawa, Śródmieście, Dzika,5,119.0,13950,1660000.0
10800,Warszawa, Ursynów, ul. Urwisko,2,54.0,18200,982800.0
10801,Warszawa, Wilanów,,4,73.0,10137,740000.0
10802,Warszawa, Białołęka, Nowodwory,3,117.0,8333,975000.0
10803,Warszawa, Wilanów, Aleja Rzeczypospolitej,2,56.5,14106,797000.0
10804,Warszawa, Wola, Marcina Kasprzaka,5,163.0,20245,3300000.0
10805,Warszawa, Praga-Południe, Grochów,2,48.0,14563,699000.0
10806,Warszawa, Praga-Południe, Augustyna Kordeckiego,3,60.0,12483,749000.0
10807,Warszawa, Mokotów, ul. Puławska,3,74.2,16173,1200000.0
10808,Warszawa, Mokotów, Górny Mokotów,2,41.0,13829,567000.0
10809,Warszawa, Targówek, Bródno,3,66.34,11155,740000.0
10810,Warszawa, Ochota, Raszyńska,2,67.9,22077,1499000.0
10811,Warszawa, Ochota, ul. Grójecka,2,43.8,16324,715000.0
10812,Warszawa, Bemowo, Wrocławska,2,62.5,11760,735000.0
10813,Warszawa, Mokotów, Służew,5,64.0,11094,710000.0
10814,Warszawa, Wola, Okopowa,3,45.78,13478,617000.0
10815,Warszawa, Praga-Południe,,2,34.0,14059,478000.0
10816,Warszawa, Białołęka, Żeglugi Wiślanej,4,87.6,7979,699000.0
10817,Warszawa, Wola, ul. Waliców,4,57.52,14604,840000.0
10818,Warszawa, Ochota, Maurycego Mochnackiego,2,79.6,17000,1353200.0
10819,Warszawa, Ursus,,2,35.0,12857,450000.0
10820,Warszawa, Wilanów, Zawady,3,53.0,13189,699000.0
10821,Warszawa, Praga-Południe, Olszynka Grochowska,3,59.54,13352,795000.0
10822,Warszawa, Mokotów, Podbipięty,8,323.0,8975,2899000.0
10823,Warszawa, Wola, Stanisława Worcella,3,66.0,18182,1200000.0
10824,Warszawa, Wola, Ogrodowa,2,43.0,23000,989000.0
10825,Warszawa, Ursynów, Polaka,3,56.6,15000,849000.0
10826,Warszawa, Żoliborz, Ludwika Rydygiera,2,45.0,20222,910000.0
10827,Warszawa, Żoliborz,,3,52.4,18130,950000.0
10828,Warszawa, Białołęka, Modlińska,4,73.8,11043,815000.0
10829,Warszawa, Praga-Południe, Gocław,2,44.0,12045,530000.0
10830,Warszawa, Mokotów, ul. Cybernetyki,4,139.87,17000,2377790.0
10831,Warszawa, Mokotów, Puławska,3,74.2,16173,1200000.0
10832,Warszawa, Targówek, Zacisze,3,89.8,10579,950000.0
10833,Warszawa, Mokotów, Ludowa,3,115.0,24348,2800000.0
10834,Warszawa, Targówek, Topazowa,2,42.0,11855,497900.0
10835,Warszawa, Mokotów, Aleja Niepodległości,2,56.6,17580,995000.0
10836,Warszawa, Bielany, ul. Zgrupowania AK,4,103.0,14553,1499000.0
10837,Warszawa, Śródmieście,,3,115.71,16500,1909215.0
10838,Warszawa, Mokotów, Górny Mokotów,3,68.0,15824,1076000.0
10839,Warszawa, Żoliborz, Sady Żoliborskie,5,75.0,21067,1580000.0
10840,Warszawa, Białołęka, Strumykowa,3,70.0,8571,600000.0
10841,Warszawa, Mokotów,,5,210.0,13000,2730000.0
10842,Warszawa, Wilanów, Branickiego,2,46.13,16258,750000.0
10843,Warszawa, Ochota, Szczęśliwice,3,100.0,13500,1350000.0
10844,Warszawa, Białołęka,,2,48.8,9734,475000.0
10845,Warszawa, Ochota, ul. Włodarzewska,4,85.0,17059,1450000.0
10846,Warszawa, Praga-Południe, Grochów,3,48.0,11438,549000.0
10847,Warszawa, Ursynów, Wasilkowskiego 6,2,31.2,13205,412000.0
10848,Warszawa, Białołęka, Ostródzka,5,174.18,6889,1200000.0
10849,Warszawa, Praga-Południe,,2,38.0,14447,549000.0
10850,Warszawa, Praga-Południe, Gocław,3,62.7,8485,532000.0
10851,Warszawa, Praga-Południe, Grochów,3,88.5,8994,796000.0
10852,Warszawa, Mokotów,,3,57.0,10088,575000.0
10853,Warszawa, Bemowo, Jelonki,2,50.0,13000,650000.0
10854,Warszawa, Żoliborz, ul. Kolektorska 15,6,180.76,17703,3200000.0
10855,Warszawa, Żoliborz, ul. Kolektorska 15,4,128.61,20000,2572200.0
10856,Warszawa, Wola,,3,72.0,25278,1820000.0
10857,Warszawa, Śródmieście, Miodowa,3,47.8,18410,880000.0
10858,Warszawa, Białołęka, Żerań,3,74.0,8095,599000.0
10859,Warszawa, Ursynów, Wawrzyńca Surowieckiego,3,74.0,10122,749000.0
10860,Warszawa, Ursynów, al. Komisji Edukacji Narodowej,3,97.31,14284,1390000.0
10861,Warszawa, Białołęka, ul. Jana Husa,3,67.12,11323,760000.0
10862,Warszawa, Białołęka, Portowa,3,73.7,8345,615000.0
10863,Warszawa, Mokotów, Ksawerów,3,67.0,14881,997000.0
10864,Warszawa, Wola,,2,38.0,13000,494000.0
10865,Warszawa, Praga-Południe, Grochów,1,33.8,12426,420000.0
10866,Warszawa, Mokotów, ul. Jarosława Dąbrowskiego,2,40.5,13778,558000.0
10867,Warszawa, Targówek, Wojskowa,2,41.0,14268,585000.0
10868,Warszawa, Mokotów, Ksawerów,4,160.0,14938,2390000.0
10869,Warszawa, Mokotów, Stępińska,2,51.0,18608,949000.0
10870,Warszawa, Targówek, Bródno,3,48.0,10396,499000.0
10871,Warszawa, Mokotów, Dąbrowskiego Jarosława,2,41.0,13610,558000.0
10872,Warszawa, Bemowo, ul. Stanisława Rostworowskiego,2,62.0,8387,520000.0
10873,Warszawa, Wesoła, Stara Miłosna,2,47.0,11489,540000.0
10874,Warszawa, Mokotów, Górny Mokotów,2,60.0,14850,891000.0
10875,Warszawa, Mokotów, AL. Niepodległości 82,2,56.66,17561,995000.0
10876,Warszawa, Żoliborz, Izabaelli 6,3,53.0,11000,583000.0
10877,Warszawa, Wilanów,,4,73.0,10137,740000.0
10878,Warszawa, Mokotów, Aleja Wilanowska,4,185.0,11838,2190000.0
10879,Warszawa, Wesoła,,3,46.7,9850,460000.0
10880,Warszawa, Ursynów, Makolągwy,4,86.7,10842,940000.0
10881,Warszawa, Wilanów, ul. Sarmacka,3,89.81,14698,1320000.0
10882,Warszawa, Mokotów,,7,293.71,14981,4400000.0
10883,Warszawa, Mokotów, Bokserska,3,90.0,14000,1260000.0
10884,Warszawa, Wola, Deotymy,2,36.4,12995,473000.0
10885,Warszawa, Wola, Płocka,2,30.83,13753,424000.0
10886,Warszawa, Mokotów, Czerniakowska,3,64.2,11511,739000.0
10887,Warszawa, Praga-Północ, Szmulowizna,3,48.5,10289,499000.0
10888,Warszawa, Praga-Południe,,5,157.2,6355,999000.0
10889,Warszawa, Żoliborz, Powązki,1,25.14,19849,499000.0
10890,Warszawa, Śródmieście, Śródmieście Północne,1,25.1,19880,499000.0
10891,Warszawa, Wola, Mirów,3,66.63,19991,1332000.0
10892,Warszawa, Praga-Północ, Szmulowizna,3,48.5,10619,515000.0
10893,Warszawa, Wola, Ulrychów,2,46.86,11950,560000.0
10894,Warszawa, Praga-Południe, Gocław,1,32.3,15449,499000.0
10895,Warszawa, Śródmieście,,1,24.0,21458,515000.0
10896,Warszawa, Śródmieście,,1,26.0,19808,515000.0
10897,Warszawa, Śródmieście,,2,38.0,17105,650000.0
10898,Warszawa, Śródmieście,,2,35.0,20429,715000.0
10899,Warszawa, Białołęka,,3,66.88,9719,650000.0
10900,Warszawa, Praga-Południe,,2,47.4,11000,521400.0
10901,Warszawa, Ochota, Szczęśliwice,4,88.0,10227,900000.0
10902,Warszawa, Żoliborz, Kaliny Jędrusik,4,75.0,21067,1580000.0
10903,Warszawa, mazowieckie,,4,143.0,11538,1650000.0
10904,Warszawa, Wawer, Bychowska,4,95.0,14632,1390000.0
10905,Warszawa, mazowieckie,,2,51.0,13725,700000.0
10906,Warszawa, Wola, Edwarda Gibalskiego,2,49.25,13198,650000.0
10907,Warszawa, Białołęka, Kartograficzna,4,130.0,15000,1950000.0
10908,Warszawa, Śródmieście,,3,79.96,17000,1359320.0
10909,Warszawa, Śródmieście, Sienna,1,24.0,21458,515000.0
10910,Warszawa, Mokotów, ul. Czerniakowska,3,64.0,11547,738999.0
10911,Warszawa, Bemowo, gen. Sylwestra Kaliskiego,3,72.87,9469,690000.0
10912,Warszawa, Praga-Południe, Gocławek,2,48.0,14563,699000.0
10913,Warszawa, Wilanów,,2,50.95,14720,750000.0
10914,Warszawa, Praga-Południe, ul. Makowska,3,67.0,10000,670000.0
10915,Warszawa, Wilanów, Franciszka Klimczaka,3,89.0,14517,1292000.0
10916,Warszawa, Praga-Północ,,1,33.0,10800,356400.0
10917,Warszawa, Praga-Południe, ul. Sulejkowska,3,70.75,15901,1125000.0
10918,Warszawa, Śródmieście,,2,37.0,27027,1000000.0
10919,Warszawa, Wola, Muranów,2,37.0,14946,553000.0
10920,Warszawa, Ochota, Aleje Jerozolimskie,3,47.4,13713,650000.0
10921,Warszawa, Bielany, Piaski,2,42.0,13548,568999.0
10922,Warszawa, Rembertów, Frontowa,3,71.65,8360,599000.0
10923,Warszawa, Ursynów, Kabaty,4,102.3,8113,830000.0
10924,Warszawa, Wawer, Anin,6,183.0,9563,1750000.0
10925,Warszawa, Śródmieście, przy Ogrodzie Saskim,4,94.0,16000,1504000.0
10926,Warszawa, Targówek, Bródno,3,47.0,10404,489000.0
10927,Warszawa, Rembertów,,4,67.09,7855,527000.0
10928,Warszawa, Praga-Południe, Łukowska,3,61.0,8672,529000.0
10929,Warszawa, Mokotów, Sadyba,3,113.53,10570,1200000.0
10930,Warszawa, Żoliborz, Stary Żoliborz,4,262.0,24809,6500000.0
10931,Warszawa, Bemowo, Jelonki,2,36.2,11326,410000.0
10932,Warszawa, Ursus,,2,36.45,11523,420000.0
10933,Warszawa, Mokotów, Służewiec,3,100.0,13000,1300000.0
10934,Warszawa, Mokotów, Ludwika Narbutta,3,72.12,12757,920000.0
10935,Warszawa, Śródmieście, Jana Pawła II,2,27.42,23705,650000.0
10936,Warszawa, Żoliborz, Władysława Broniewskiego,3,56.0,11607,650000.0
10937,Warszawa, Ochota, Grójecka,1,35.0,13971,489000.0
10938,Warszawa, Białołęka, Żeglugi Wiślanej,3,68.2,9457,645000.0
10939,Warszawa, Śródmieście, Grzybowska,3,85.36,23430,2000000.0
10940,Warszawa, Wilanów,,3,92.0,14402,1325000.0
10941,Warszawa, Mokotów, Stefana Batorego,3,53.6,14627,784000.0
10942,Warszawa, Mokotów,,2,51.0,15490,790000.0
10943,Warszawa, Wola, Żelazna,3,118.0,9475,1118000.0
10944,Warszawa, Wola, Wolność,1,41.0,16829,690000.0
10945,Warszawa, Wilanów, ul. Wiktorii Wiedeńskiej,4,100.09,14787,1480000.0
10946,Warszawa, Wilanów,,2,48.0,15938,765000.0
10947,Warszawa, Ursus, ul. Skoroszewska,3,57.0,12754,727000.0
10948,Warszawa, Białołęka, Tarchomin,2,42.0,12381,520000.0
10949,Warszawa, Śródmieście, Stare Miasto,3,85.0,27882,2370000.0
10950,Warszawa, Praga-Południe, Grochów,3,74.84,13348,999000.0
10951,Warszawa, Ursynów, Kabaty,3,85.0,16000,1360000.0
10952,Warszawa, Śródmieście, ul. Kłopot,2,44.17,22413,990000.0
10953,Warszawa, Śródmieście, Złota,3,133.0,46947,6244000.0
10954,Warszawa, Żoliborz, Aleja Ks. Jerzego Popiełuszki,2,43.5,13218,575000.0
10955,Warszawa, Praga-Południe,,2,34.0,15294,520000.0
10956,Warszawa, Śródmieście, Śródmieście Północne,1,72.0,22917,1650000.0
10957,Warszawa, Mokotów, Dolny Mokotów,3,58.8,10374,610000.0
10958,Warszawa, Wilanów,,3,60.0,15500,930000.0
10959,Warszawa, Bemowo,,4,109.0,9128,995000.0
10960,Warszawa, Wilanów, Prymasa Augusta Hlonda,3,62.13,18510,1150000.0
10961,Warszawa, Wola, Zawiszy,4,113.1,13705,1550000.0
10962,Warszawa, Białołęka, Starej Gruszy,3,77.8,9319,725000.0
10963,Warszawa, Śródmieście,,3,94.14,19652,1850000.0
10964,Warszawa, Wola,,3,80.0,18500,1480000.0
10965,Warszawa, Bielany, Broniewskiego,2,42.0,13333,560000.0
10966,Warszawa, Mokotów, Stegny,2,41.7,14149,590000.0
10967,Warszawa, Targówek, Bródno,7,240.0,8000,1920000.0
10968,Warszawa, Bemowo, Jana Blatona,5,65.2,11503,750000.0
10969,Warszawa, Wilanów, Zawady,5,139.44,15491,2160000.0
10970,Warszawa, Żoliborz, Ludwika Rydygiera,2,45.9,19608,900000.0
10971,Warszawa, Żoliborz, Jerzego Ficowskiego,1,36.04,17481,630000.0
10972,Warszawa, Wola, ul. Stańczyka 2,3,48.0,14375,690000.0
10973,Warszawa, Mokotów,,3,126.33,19789,2500000.0
10974,Warszawa, Wola, Zawiszy,4,113.0,14956,1690000.0
10975,Warszawa, Targówek, Zacisze,3,70.0,12071,845000.0
10976,Warszawa, Praga-Południe, Gocław,3,56.8,10546,599000.0
10977,Zagłoby, Warszawa, mazowieckie,3,57.9,10656,617000.0
10978,Warszawa, Wola, Waliców,3,47.7,14675,700000.0
10979,Warszawa, Ochota, Walentego Skorochód-Majewskiego,3,66.8,12275,820000.0
10980,Warszawa, Praga-Południe, Grochów,2,50.8,12795,650000.0
10981,Warszawa, Śródmieście,,2,30.0,17967,539000.0
10982,Warszawa, Praga-Południe, Witolin,3,60.8,10329,628000.0
10983,Warszawa, Targówek,,2,57.0,10351,590000.0
10984,Warszawa, Mokotów, Sadyba,3,47.5,13158,624999.0
10985,Warszawa, Mokotów, Górny Mokotów,3,72.12,13200,952000.0
10986,Warszawa, Mokotów, Bokserska,3,90.0,14000,1260000.0
10987,Warszawa, Ochota, Stara Ochota,3,49.37,17987,888000.0
10988,Warszawa, Wola, Górczewska,1,39.0,15128,590000.0
10989,Warszawa, Targówek, Aleksandra Gajkowicza,4,86.0,10000,860000.0
10990,Warszawa, Bemowo, Jana Olbrachta,2,55.0,14364,790000.0
10991,Warszawa, Targówek,,1,24.0,15888,381300.0
10992,Warszawa, Ochota, Szczęśliwice,3,59.0,25424,1500000.0
10993,Warszawa, Targówek, Targówek Mieszkaniowy,4,80.0,9000,720000.0
10994,Warszawa, Mokotów, ul. Zygmunta Modzelewskiego,3,67.7,13589,920000.0
10995,Warszawa, Mokotów,,3,69.0,11725,809000.0
10996,Warszawa, Śródmieście, Grzybowska,4,116.6,16850,1964710.0
10997,Warszawa, Wesoła, Stara Miłosna,1,42.0,9500,399000.0
10998,Warszawa, Wilanów, ul. Zaściankowa,2,47.4,9177,435000.0
10999,Warszawa, Śródmieście,,2,37.0,16486,610000.0
11000,Warszawa, Wola, Płocka,3,80.0,12488,999000.0
11001,Warszawa, Targówek, Piotra Wysockiego,3,58.0,9483,550000.0
11002,Warszawa, Mokotów, Wyględów,3,91.0,13187,1200000.0
11003,Warszawa, Praga-Południe, Gocławek,3,63.79,12776,815000.0
11004,Warszawa, Praga-Południe, Grochów,3,59.0,11136,657000.0
11005,Warszawa, Praga-Południe, Grochów,3,60.0,8667,520000.0
11006,Warszawa, Żoliborz, Ludwika Rydygiera,2,45.9,19608,900000.0
11007,Warszawa, Praga-Północ,,4,104.0,9135,950000.0
11008,Warszawa, Mokotów, Sułkowicka,4,111.35,19000,2115650.0
11009,Warszawa, Białołęka, Żeglugi Wiślanej,4,87.6,7979,699000.0
11010,Warszawa, Targówek, Bródno,3,57.6,10330,595000.0
11011,Warszawa, Praga-Południe, Stanisława Mikołajczyka,2,53.0,11038,585000.0
11012,Warszawa, Mokotów, Złotych Piasków,3,53.2,10500,558600.0
11013,Warszawa, Ursynów, Stryjeńskich,4,108.0,11000,1188000.0
11014,Warszawa, Mokotów, Mariana Zdziechowskiego,4,78.0,15962,1245000.0
11015,Warszawa, Mokotów, Wynalazek,3,78.0,14731,1149000.0
11016,Warszawa, Targówek, Zacisze,3,105.0,10952,1150000.0
11017,Warszawa, Praga-Południe, Grochów,3,60.0,9500,570000.0
11018,Warszawa, Bemowo, Gustawa Morcinka,4,85.2,8803,750000.0
11019,Warszawa, Praga-Południe, Grochów,4,59.0,11102,655000.0
11020,Warszawa, Bemowo, Edmunda Jana Osmańczyka,2,66.4,12786,849000.0
11021,Warszawa, Wola, Siedmiogrodzka,1,26.2,22099,579000.0
11022,Warszawa, Śródmieście,,3,119.55,15056,1800000.0
11023,Warszawa, Wawer, Przylaszczkowa,5,210.0,7143,1500000.0
11024,Warszawa, Wilanów, Aleja Rzeczypospolitej,3,69.0,14493,999999.0
11025,Warszawa, mazowieckie,,2,45.0,22200,999000.0
11026,Warszawa, Wilanów,,4,73.0,10137,740000.0
11027,Warszawa, Ursynów, Al.KEN 84,2,57.61,16490,950000.0
11028,Warszawa, Śródmieście, Mordechaja Anielewicza,3,53.86,15002,808000.0
11029,Warszawa, Śródmieście,,4,154.0,16234,2500000.0
11030,Warszawa, Ochota, Grójecka,2,53.0,15943,845000.0
11031,Warszawa, Mokotów, Podchorążych,8,215.4,18106,3900000.0
11032,Warszawa, Żoliborz, Śmiała,6,180.0,16667,3000000.0
11033,Warszawa, Targówek, Ponarska,2,37.0,14324,530000.0
11034,Warszawa, Wilanów, Hlonda,3,60.0,16000,960000.0
11035,Warszawa, Bielany, Piaski,3,48.0,10417,500000.0
11036,Warszawa, Praga-Północ, Targowa,3,71.18,14007,997000.0
11037,Warszawa, Włochy, Naukowa,3,66.14,10281,680000.0
11038,Warszawa, Mokotów, Jarosława Dąbrowskiego,2,41.0,13829,567000.0
11039,Warszawa, Praga-Południe, Saska Kępa,2,49.0,15898,779000.0
11040,Warszawa, Bielany, Marymoncka,3,61.7,10016,618000.0
11041,Warszawa, Ochota, Aleje Jerozolimskie,4,130.0,12308,1600000.0
11042,Warszawa, Ochota, ul. Słupecka,4,104.1,14121,1470000.0
11043,Warszawa, Śródmieście, Grzybowska,3,85.62,18900,1618218.0
11044,Warszawa, Targówek, Michała Kleofasa Ogińskiego,3,54.0,9630,520000.0
11045,Warszawa, Śródmieście, Śródmieście Północne,2,27.0,17778,480000.0
11046,Warszawa, Wola, Wronia,2,38.0,17105,650000.0
11047,Warszawa, Mokotów,,4,196.0,39745,7790000.0
11048,Warszawa, Ursus,,3,56.55,13775,779000.0
11049,Warszawa, Ochota, ul. Racławicka,1,18.0,16222,292000.0
11050,Warszawa, Wilanów,,4,178.0,15730,2800000.0
11051,Warszawa, Wola, Odolany,3,86.0,15116,1300000.0
11052,Warszawa, Mokotów, Wyględów,4,125.0,20800,2600000.0
11053,Warszawa, Bemowo, Powstańców Śląskich,7,200.0,8490,1698000.0
11054,Warszawa, Wola, ul. Jana Długosza,1,22.0,16227,357000.0
11055,Warszawa, Wawer, Korkowa,5,100.74,9917,999000.0
11056,Warszawa, Białołęka, Żeglugi Wiślanej,4,87.6,7979,699000.0
11057,Warszawa, Praga-Północ,,2,34.0,16176,550000.0
11058,Warszawa, Ochota, Przemyska,2,52.34,11846,620000.0
11059,Warszawa, Śródmieście, Nowe Miasto,3,85.0,28235,2400000.0
11060,Warszawa, Praga-Południe, Kamionek,2,43.4,13802,599000.0
11061,Warszawa, Ochota, Stara Ochota,2,42.5,14353,610000.0
11062,Warszawa, Mokotów, Górny Mokotów,3,79.0,20886,1650000.0
11063,Warszawa, Śródmieście, Al. Niepodległości,4,104.53,13011,1360000.0
11064,Warszawa, Wola, Muranów,2,48.0,16438,789000.0
11065,Warszawa, Mokotów,,4,104.6,13002,1360000.0
11066,Warszawa, Wola,,4,120.0,17917,2150000.0
11067,Warszawa, Śródmieście, Krucza,2,34.65,19481,675000.0
11068,Warszawa, Śródmieście, Krucza,3,50.26,19698,990000.0
11069,Warszawa, Bemowo, al. Powstańców Śląskich,2,49.0,11612,569000.0
11070,Warszawa, Praga-Południe, Witolin,3,60.0,10483,629000.0
11071,Warszawa, Ochota, Szczęśliwice,4,100.3,12951,1299000.0
11072,Warszawa, Żoliborz,,4,65.0,11985,779000.0
11073,Warszawa, Wola,,1,22.0,15909,350000.0
11074,Warszawa, Ochota, Szczęśliwice,4,88.0,10227,900000.0
11075,Warszawa, Wola, ul. Łucka,2,48.4,18574,899000.0
11076,Warszawa, Włochy, ul. Naukowa,3,66.1,10287,680000.0
11077,Warszawa, Żoliborz,,3,90.0,17778,1600000.0
11078,Warszawa, Wola, Muranów,3,54.0,14796,799000.0
11079,Warszawa, Śródmieście,,3,81.68,29995,2450000.0
11080,Warszawa, Wesoła, Stara Miłosna,6,113.0,5309,599900.0
11081,Warszawa, Mokotów, Dolny Mokotów,3,72.0,14306,1030000.0
11082,Warszawa, Ochota,,2,43.3,12610,546000.0
